# Program:featureCounts v1.5.0-p1; Command:"featureCounts" "-T" "6" "-t" "exon" "-g" "gene_id" "-a" "./GTF_File/PT_genome_merged_DN001.gtf" "-o" "LHCX_result.txt" "./SamFile/Merged_WT_LL_1.sam" "./SamFile/Merged_WT_LL_2.sam" "./SamFile/Merged_WT_LL_3.sam" "./SamFile/Merged_WT_HL_1.sam" "./SamFile/Merged_WT_HL_2.sam" "./SamFile/Merged_WT_HL_3.sam" "./SamFile/Merged_LHCX_LL_1.sam" "./SamFile/Merged_LHCX_LL_2.sam" "./SamFile/Merged_LHCX_LL_3.sam" "./SamFile/Merged_LHCX_HL_1.sam" "./SamFile/Merged_LHCX_HL_2.sam" "./SamFile/Merged_LHCX_HL_3.sam" 
Geneid	Chr	Start	End	Strand	Length	./SamFile/Merged_WT_LL_1.sam	./SamFile/Merged_WT_LL_2.sam	./SamFile/Merged_WT_LL_3.sam	./SamFile/Merged_WT_HL_1.sam	./SamFile/Merged_WT_HL_2.sam	./SamFile/Merged_WT_HL_3.sam	./SamFile/Merged_LHCX_LL_1.sam	./SamFile/Merged_LHCX_LL_2.sam	./SamFile/Merged_LHCX_LL_3.sam	./SamFile/Merged_LHCX_HL_1.sam	./SamFile/Merged_LHCX_HL_2.sam	./SamFile/Merged_LHCX_HL_3.sam
Phatr3_J41170	28;28	126615;127837	127751;128295	+;+	1596	469	411	441	466	719	405	344	1780	350	302	1271	591
Phatr3_J50259	28	128598	129029	-	432	2070	2075	2416	2111	2311	4274	1584	9033	1811	1091	4027	1932
Phatr3_J41172	28;28;28	129840;130100;131245	129929;131155;131331	+;+;+	1233	8226	8278	9837	8253	14183	14000	5979	27134	4383	9553	35899	18694
Phatr3_J41173	28	131440	133200	-	1761	1032	973	1073	949	1324	920	666	3586	556	819	2699	1551
Phatr3_J41174	28	133480	134622	+	1143	229	277	295	208	344	183	143	830	144	150	534	295
Phatr3_J7801	28;28	135502;135845	135610;136485	+;+	750	785	792	729	638	1064	441	658	3360	492	529	2093	1285
Phatr3_J50263	28;28	136885;137177	137106;137731	-;-	777	524	477	508	428	680	319	457	2325	366	485	1628	743
Phatr3_J16725	28;28	138767;139665	139525;139787	-;-	882	1697	1265	1496	1590	2535	1374	1644	8479	1069	1392	5109	2477
Phatr3_J50265	28	140091	140525	+	435	138	73	86	79	123	73	97	618	89	94	409	155
Phatr3_J16683	28;28;28;28	141824;142176;142586;142802	142097;142502;142709;142865	-;-;-;-	789	1302	1147	1008	1303	1778	886	1362	7284	870	1061	4703	2235
Phatr3_J16707	28;28	143736;144009	143931;144547	+;+	735	264	193	193	198	270	158	224	1122	181	306	1152	614
Phatr3_J50268	28	145408	146574	+	1167	691	716	657	488	649	396	499	2639	441	554	1851	879
Phatr3_EG00147	28	146895	147569	+	675	336	315	289	371	566	273	309	1817	214	257	1035	551
Phatr3_J50269	28	148399	149583	-	1185	359	310	320	406	529	430	347	1619	286	307	977	528
Phatr3_J42364	28;28	150212;150453	150304;150629	+;+	270	240	162	189	340	432	180	235	1043	140	209	573	293
Phatr3_J50270	28;28	150758;151455	151301;154627	-;-	3717	998	933	1059	1035	1490	969	988	4429	883	968	2942	1812
Phatr3_EG02592	28	155388	156575	-	1188	287	288	247	292	377	282	219	1132	211	262	1036	511
Phatr3_EG02590	28;28;28;28	157459;157750;158943;160139	157680;158866;160064;160809	-;-;-;-	3132	1577	1487	1454	1355	2017	1241	2186	7482	2212	1374	5135	3196
Phatr3_J50273	28	161325	162134	+	810	157	131	177	147	230	134	127	678	134	140	529	285
Phatr3_J50274	28;28;28	162302;163694;164093	163558;164041;164212	-;-;-	1725	409	501	502	382	697	413	259	1333	316	340	1147	683
Phatr3_J41189	28;28	164677;165045	164899;165745	+;+	924	430	368	415	265	483	301	280	1438	273	202	710	421
Phatr3_J16711	28	165901	167934	-	2034	632	616	769	408	620	374	395	2328	385	368	1364	822
Phatr3_J50277	28	168487	170115	+	1629	596	413	389	350	415	249	310	1333	195	447	1275	879
Phatr3_J41192	28	170223	170795	-	573	170	155	134	139	296	131	150	765	170	244	848	351
Phatr3_J16693	28	171958	172767	-	810	490	436	402	422	634	447	566	2718	431	541	2079	956
Phatr3_J41194	28	173452	173979	-	528	11	11	14	49	67	42	6	19	7	2	34	15
Phatr3_J23908	28;28	174572;175545	175436;175955	+;+	1276	300	330	323	423	614	607	179	850	187	399	1443	798
Phatr3_J50280	28;28;28	176262;176821;178366	176746;178217;178484	-;-;-	2001	672	636	712	449	699	349	210	1169	222	220	752	611
Phatr3_EG02215	28	178794	180824	+	2031	738	659	617	239	346	232	625	3197	590	566	1957	881
Phatr3_EG00149	28	181145	182080	+	936	324	303	243	297	471	329	265	1463	266	262	1096	462
Phatr3_J50283	28	182132	183490	-	1359	8	6	6	19	9	6	3	48	9	29	104	40
Phatr3_J23913	28	184539	185729	-	1191	329	317	309	228	333	228	303	1601	221	352	1190	569
Phatr3_J5718	28	186252	187253	+	1002	620	576	555	574	949	567	749	3501	507	704	2622	1178
Phatr3_J50286	28	187441	187824	-	384	170	140	154	69	110	82	97	562	127	83	280	142
Phatr3_J50287	28	188272	189760	+	1489	342	339	337	249	472	255	246	1134	222	239	915	472
Phatr3_J50288	28	189921	191549	-	1629	2390	2396	2418	517	793	647	2364	11492	2223	903	3447	1695
Phatr3_J50289	28;28	192151;192416	192351;192890	+;+	676	551	481	564	178	232	239	424	2415	436	230	816	349
Phatr3_J23920	28	192889	194400	-	1512	1480	1274	1337	679	1041	728	1208	5928	1022	845	3333	1571
Phatr3_J23924	28;28;28	194949;196108;196333	196032;196259;197014	+;+;+	1918	4769	4037	4354	2765	3730	2443	3720	15168	2597	2596	9525	4873
Phatr3_J16722	28	197023	198834	-	1812	439	360	425	342	487	259	440	2204	372	468	1691	902
Phatr3_J16674	28	199163	200389	+	1227	169	147	159	118	201	126	152	561	128	189	614	340
Phatr3_EG00166	28	200718	201470	-	753	201	217	211	138	177	150	156	734	138	199	642	351
Phatr3_J50292	28	203148	204800	-	1653	214	208	238	217	280	270	130	781	143	192	595	366
Phatr3_J41210	28	205147	205854	+	708	177	172	208	117	219	154	137	649	134	139	524	302
Phatr3_J50293	28	206009	206869	-	861	214	193	207	163	236	178	171	754	174	131	550	252
Phatr3_EG00164	28	208383	208931	-	549	145	129	110	95	136	51	135	742	113	103	407	252
Phatr3_J981	28;28	209645;211229	211130;212409	+;+	2667	413	439	446	330	612	319	368	1602	335	570	1887	1022
Phatr3_J50295	28	212504	214144	-	1641	1160	1241	1415	1050	1328	1468	791	4428	797	632	2704	1506
Phatr3_J41214	28	214558	220389	+	5832	1815	1844	1956	1343	2322	1493	1221	6615	1268	1205	4138	2451
Phatr3_EG00165	28;28;28;28;28	220962;221395;221764;222008;222428	221245;221645;221978;222392;222492	-;-;-;-;-	1200	5	0	5	1	3	0	0	4	0	8	40	23
Phatr3_EG00156	28	222854	223498	-	645	0	1	0	1	1	1	0	0	0	15	74	29
Phatr3_J50296	28;28	225633;227018	226914;227586	+;+	1851	153	147	159	83	196	84	269	1122	226	338	1303	605
Phatr3_EG00155	28	229287	229721	-	435	183	142	162	353	477	278	222	888	160	400	1270	601
Phatr3_J51271	28;28;28	230388;230583;230755	230470;230663;230929	-;-;-	339	343	303	311	132	205	150	667	3514	505	352	1343	530
Phatr3_J50298	28	231563	232357	-	795	11	11	16	3	12	8	18	85	19	81	301	109
Phatr3_EG02588	28;28	232705;233358	233287;233596	+;+	822	466	462	488	242	390	229	345	1416	346	487	1658	774
Phatr3_J2819	28;28	234426;235176	235088;235928	+;+	1416	802	645	779	327	567	349	1473	7244	1331	1201	4283	2114
Phatr3_J41220	28	236009	237130	-	1122	260	210	271	100	194	349	337	1633	319	282	1180	454
Phatr3_J50302	28;28;28	237862;238168;238914	238091;238636;239000	+;+;+	786	1186	1230	1191	1099	1500	1636	991	4779	879	671	2468	1374
Phatr3_J50303	28;28	239288;239947	239630;239980	-;-	377	990	827	706	834	1159	590	1195	5930	801	1401	4767	2207
Phatr3_J50304	28;28;28	242832;243370;244822	243020;244740;245774	+;+;+	2513	3797	4363	4692	7157	9782	6892	3785	17670	3288	2227	6986	4251
Phatr3_J50305	28;28;28;28	245925;246856;247990;248443	246791;247910;248314;248601	-;-;-;-	2406	1038	1158	1213	953	1399	1386	815	3929	749	551	2305	1258
Phatr3_J50306	28	249498	250130	+	633	700	666	723	210	218	195	366	2875	410	202	886	351
Phatr3_J50307	28	250385	251950	-	1566	397	417	378	303	466	349	255	1331	235	311	1228	573
Phatr3_J31068	28	252515	253711	-	1197	373	335	413	422	534	592	328	1837	336	337	1162	503
Phatr3_J16786	28;28	254211;254503	254289;256865	+;+	2442	3531	2930	3914	2651	4152	8181	3271	12295	2298	4182	14687	7376
Phatr3_J50309	28;28	257264;258629	258544;259324	+;+	1977	654	670	728	723	1119	688	587	3054	527	603	2163	1193
Phatr3_EG00159	28;28	259624;260281	259954;260607	-;-	658	771	783	658	807	1036	893	709	4001	560	277	1135	700
PTsRNA00015a	28	260385	260421	-	37	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J50310	28;28	260839;261574	261384;263325	+;+	2298	1794	1875	1872	1441	2365	1395	1674	8404	1335	1704	5990	2963
Phatr3_J41231	28	263319	264152	-	834	118	148	134	119	149	141	103	471	79	110	358	231
Phatr3_J31073	28;28	264489;264775	264600;265346	+;+	684	1762	1461	1457	2052	2513	3047	1334	7495	1171	628	2703	1285
Phatr3_J50312	28;28	265446;265945	265910;266469	-;-	990	689	625	563	509	741	578	518	2674	516	464	1751	879
Phatr3_J41234	28	266941	267972	+	1032	978	944	1020	1351	1619	1476	911	4837	548	527	2096	1258
Phatr3_J16698	28;28	268102;268650	268570;269380	-;-	1200	1460	1369	1409	747	1418	690	1124	5920	888	810	2953	1441
Phatr3_J42373	28	269964	271280	+	1317	391	356	415	319	490	401	381	1933	274	253	891	475
Phatr3_J50315	28;28;28;28;28	271312;271999;272170;273054;273255	271926;272091;272901;273172;273750	-;-;-;-;-	2055	100	85	79	84	100	39	33	205	23	100	330	185
Phatr3_J41238	28;28	274194;274498	274405;276580	+;+	2295	750	681	685	493	674	382	675	3111	517	540	1734	940
Phatr3_J50316	28;28;28	276608;278087;280818	278017;280723;280997	-;-;-	4227	2481	2438	2553	2155	3763	1647	2284	10197	1722	2791	9851	5960
Phatr3_J6914	28	281390	282286	+	897	280	290	266	130	231	142	238	1105	161	213	735	369
Phatr3_J41241	28	283077	284930	+	1854	299	235	226	160	276	170	184	778	176	164	570	370
Phatr3_J50318	28	284984	286300	-	1317	261	251	259	232	319	213	327	1380	266	259	967	445
Phatr3_J41243	28	286714	288483	+	1770	96	140	150	28	48	16	74	288	73	413	1666	658
Phatr3_J41244	28;28	288544;288925	288852;289221	-;-	606	263	289	336	177	228	329	224	1052	192	110	404	194
Phatr3_J55176	28;28;28	289819;290156;290488	290078;290395;290695	-;-;-	708	491	433	458	228	320	325	424	2233	334	238	948	514
Phatr3_J3559	28	292307	293716	+	1410	405	338	389	395	492	299	301	1547	244	382	1469	696
Phatr3_EG02217	28;28;28	293798;295577;296763	295082;296461;296767	-;-;-	2175	699	602	615	658	1217	660	971	4299	820	1294	4914	2066
Phatr3_J50322	28	296829	298106	+	1278	289	301	301	258	400	234	240	1005	191	283	839	457
Phatr3_EG00157	28	298520	300409	-	1890	1590	1586	1563	1663	2192	2074	1324	6909	1078	901	3606	1756
Phatr3_J23959	28	300874	302925	-	2052	3727	3218	3685	5145	5942	7925	2544	11702	2091	1704	6335	3771
Phatr3_J41252	28;28	303861;304416	304329;304882	-;-	936	351	383	382	530	764	450	367	1777	263	521	2004	837
Phatr3_J16766	28	305348	306034	+	687	178	246	254	209	292	313	144	874	148	91	405	220
Phatr3_J41254	28	307008	307862	-	855	147	189	177	147	229	182	95	600	116	64	281	110
Phatr3_EG00148	28;28	308221;308387	308356;308847	+;+	597	207	286	233	251	340	291	230	1267	183	145	648	291
Phatr3_J50325	28	308996	309916	-	921	316	305	372	217	336	216	273	1318	270	221	780	418
Phatr3_J50326	28;28;28;28	311273;311758;313382;314346	311504;313306;314248;315060	-;-;-;-	3363	2427	2419	2393	3282	4627	4415	1796	8969	1453	1129	4355	2414
Phatr3_J50327	28	315767	318169	+	2403	1339	1379	1351	1011	1435	1073	1401	6231	1226	467	1754	888
Phatr3_EG00158	28;28	318062;318542	318469;318688	-;-	555	23	23	20	34	49	22	37	140	18	28	120	78
Phatr3_J50328	28	318798	320090	+	1293	264	275	285	337	399	208	300	1540	250	458	1352	717
Phatr3_J41259	28;28	320173;321742	321668;322621	-;-	2376	987	1018	987	1049	1532	1051	858	4080	744	616	2131	1011
Phatr3_J16814	28;28;28	324724;325307;325972	325236;325585;328398	+;+;+	3219	4012	3964	4018	3873	5901	4657	3330	15765	2647	2090	8231	4286
Phatr3_J50330	28;28;28	328935;329187;329674	329029;329587;330178	+;+;+	1001	162	160	162	93	200	101	130	556	107	110	402	223
Phatr3_J4708	28;28;28	330378;331035;332322	330941;332250;334337	+;+;+	3796	1205	1167	1319	1584	1929	1909	996	5444	753	839	3033	1866
Phatr3_J50332	28	334385	337441	-	3057	2230	2218	2337	2814	4036	3357	2433	11491	1717	2561	9045	4895
Phatr3_J50333	28	338149	340182	+	2034	345	384	431	499	826	775	305	1771	273	345	1313	720
Phatr3_J41265	28;28	340367;340826	340783;341317	-;-	909	260	236	198	237	362	185	187	874	157	254	820	450
Phatr3_EG00152	28;28	341771;341911	341824;342132	+;+	276	83	75	82	69	76	82	54	274	79	76	181	83
Phatr3_J16787	28;28	342184;342351	342262;342889	-;-	618	608	535	534	505	674	639	425	2273	330	369	1191	652
Phatr3_J41267	28;28	343188;343574	343505;343870	+;+	615	314	281	266	281	317	135	287	1633	251	424	1438	731
Phatr3_J41268	28	344870	346531	+	1662	1140	1054	1210	1041	1478	1063	1029	5388	1045	987	3402	1647
Phatr3_J4634	28	346601	347824	-	1224	783	746	643	882	1295	804	774	3740	642	1091	3763	1919
Phatr3_J50336	28	348542	349570	-	1029	782	836	870	1421	1875	1051	720	3880	489	656	2086	1280
Phatr3_J55177	28;28;28	350461;350697;351084	350553;350992;351722	+;+;+	1028	651	617	707	686	1080	1079	480	2585	507	505	1744	1052
Phatr3_J50338	28	352375	354975	+	2601	1088	1163	1330	1024	1529	852	639	3479	789	842	2705	1895
Phatr3_J50339	28;28	354974;356824	356699;357515	-;-	2418	48	58	71	49	51	74	35	165	44	33	146	90
Phatr3_J50340	28	358116	359198	+	1083	18	25	30	13	24	23	8	44	13	7	63	22
Phatr3_J16669	28;28;28;28;28;28	359343;359527;360579;362144;362656;363773	359458;360511;362129;362580;363672;365456	-;-;-;-;-;-	5790	283	317	372	166	299	151	284	1234	300	309	1113	667
Phatr3_EG02589	28;28;28	366313;366632;367536	366596;367466;367595	+;+;+	1179	4	4	1	3	6	1	10	58	8	7	41	13
EPrPhatr3G00000013094	28	367907	367986	+	80	0	0	0	0	0	0	0	0	0	0	0	0
PTsRNA00056a	28	367968	367986	+	19	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J41277	28	368192	368974	+	783	18	12	15	11	15	9	10	22	11	15	29	28
Phatr3_J50343	28	369096	369605	-	510	35	32	18	20	20	26	23	125	14	30	133	79
Phatr3_J50344	28;28	370033;371656	371584;372155	+;+	2052	93	60	53	47	70	48	20	156	27	45	148	92
Phatr3_J50345	28	373373	375034	+	1662	33	42	29	118	121	62	32	139	30	126	480	306
Phatr3_J16719	28;28;28;28;28	375062;375377;376075;376466;376894	375121;375978;376373;376773;377292	-;-;-;-;-	1668	50	29	42	21	70	9	43	184	25	66	173	112
Phatr3_J41282	28;28	377978;378639	378542;378751	+;+	678	103	82	61	57	67	61	69	342	50	57	279	125
Phatr3_J50346	28;28	379236;379541	379431;381962	+;+	2618	100	126	160	115	179	97	102	414	105	176	567	327
Phatr3_J50347	28	382158	383450	-	1293	71	92	84	27	48	23	90	418	79	72	218	67
Phatr3_EG00154	28;28	384367;385704	385271;387570	-;-	2772	5	3	8	7	9	1	0	0	0	104	239	144
Phatr3_J41286	29	2579	2896	-	318	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J41287	29;29;29	6187;7052;7278	6955;7158;7280	-;-;-	879	128	94	106	128	191	151	99	530	70	106	306	161
Phatr3_EG00090	29;29	8902;9140	8986;9339	+;+	285	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J50348	29	9398	10351	-	954	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J50349	29	10868	12167	+	1300	22	23	20	17	27	24	16	96	17	31	148	55
Phatr3_J7294	29	12221	13720	-	1500	25	36	24	24	34	31	16	82	25	14	75	47
Phatr3_J41291	29;29;29;29	15928;16370;17060;17475	16241;16982;17312;18115	+;+;+;+	1821	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J6435	29;29	26566;26827	26746;27200	-;-	555	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG02210	29;29;29;29	29868;30527;33861;39371	30454;32695;38761;39513	-;-;-;-	7800	2912	2305	2574	1430	2253	1527	2092	11771	1520	1364	4708	2760
Phatr3_EG00085	29;29;29	39662;41046;41123	41034;41088;45124	+;+;+	5418	4	3	2	4	9	1	0	1	1	38	84	74
Phatr3_EG00120	29;29	45488;46017	45948;46311	-;-	756	2	0	0	1	0	0	0	0	0	0	2	0
Phatr3_EG00106	29;29	48295;48998	48399;49255	+;+	363	1	2	2	0	0	0	0	0	0	0	3	0
Phatr3_EG00109	29;29;29	49323;49374;49536	49344;49509;49779	+;+;+	402	1	0	0	0	0	0	0	0	0	0	1	0
Phatr3_EG00104	29;29	49876;49926	49892;50109	+;+	201	0	0	0	0	1	0	0	0	0	0	0	0
Phatr3_J51277	29;29;29;29;29;29;29;29	52015;52303;52444;52704;52854;53428;53540;53747	52230;52362;52604;52777;53336;53470;53676;53835	+;+;+;+;+;+;+;+	1263	979	832	865	952	1494	1052	941	4547	628	792	3298	1647
Phatr3_J50353	29	54644	56305	+	1662	7054	5486	4995	2106	3329	1716	4792	14944	4571	1104	3936	2677
Phatr3_J16922	29;29;29;29	56805;57273;57437;57707	57189;57357;57600;57873	+;+;+;+	801	713	577	567	543	891	541	502	2871	387	363	1554	880
Phatr3_J31109	29;29	58300;59873	59799;59974	+;+	1602	632	565	664	1008	1460	957	446	1877	379	1133	4844	2236
Phatr3_EG02208	29;29;29	60877;61251;62983	61061;62905;63623	+;+;+	2481	366	410	454	306	631	309	260	1055	284	281	1063	590
Phatr3_J50356	29;29	64057;64354	64273;65924	+;+	1788	460	594	676	733	1025	737	461	2259	402	636	2246	1239
Phatr3_J5271	29	66553	67644	+	1092	63	84	75	10	31	19	29	95	41	76	224	96
Phatr3_J41302	29;29;29;29	68044;69215;69365;69998	69138;69298;69919;70507	-;-;-;-	2244	71	69	73	40	79	48	14	79	20	58	210	120
Phatr3_J50357	29;29;29;29;29;29	71243;71610;72681;72845;73230;73556	71529;72597;72770;73153;73487;74059	-;-;-;-;-;-	2436	1222	1465	1291	271	478	134	453	1882	335	247	840	467
Phatr3_J50358	29	74593	75417	-	825	290	260	227	242	384	185	252	1130	182	234	809	406
Phatr3_J8154	29	75828	76832	+	1005	396	341	292	277	438	249	356	1963	301	471	1673	771
Phatr3_J50359	29	76978	78378	-	1401	189	195	168	164	295	91	163	978	114	288	1231	590
Phatr3_J16827	29	78787	81453	-	2667	1570	1501	1467	1143	4284	1091	1041	4631	822	2608	9035	4736
Phatr3_J50361	29	82531	83523	-	993	21	32	22	45	84	56	34	144	27	79	333	149
Phatr3_J50362	29	84279	86051	+	1773	382	373	372	321	577	304	322	1756	261	489	1666	915
Phatr3_J50363	29;29;29	86114;86453;86770	86371;86693;87587	-;-;-	1317	1438	1358	1247	1008	1414	831	1163	6018	815	886	3636	1791
Phatr3_J50364	29	88422	89931	+	1510	771	700	713	866	929	478	470	2493	338	754	2663	1644
Phatr3_J50365	29;29;29	90710;91416;92764	91344;92693;92974	+;+;+	2124	1383	1238	1211	690	1032	616	468	2086	349	390	1219	1118
Phatr3_J50366	29;29	93171;94031	93962;94381	-;-	1143	1799	1352	1473	347	426	239	1730	11188	984	1664	6140	2842
Phatr3_J50367	29;29	95354;95928	95726;96184	-;-	630	4	3	4	1	4	5	0	3	0	47	148	102
Phatr3_EG00117	29;29	96512;96819	96785;98413	-;-	1869	0	0	0	0	0	0	0	0	0	1	0	5
Phatr3_J51279	29;29	99065;100281	99953;100288	-;-	897	1767	1630	1814	869	1623	1034	660	3544	717	776	2437	1937
Phatr3_EG00091	29	100655	102010	+	1356	494	394	375	381	615	427	435	1980	324	478	1513	910
Phatr3_J41316	29;29	102190;103378	103260;103449	-;-	1143	19395	27563	33009	573	367	916	22236	116038	31565	15933	76748	12975
Phatr3_J50370	29;29	104570;105148	104980;105951	-;-	1215	276	258	278	79	95	102	277	1373	242	310	1571	438
Phatr3_J41318	29;29;29	106608;107858;111480	107692;111370;111660	+;+;+	4779	33	30	39	52	64	71	11	55	9	276	856	533
Phatr3_J50371	29	111846	113177	+	1332	232	266	297	172	256	210	308	1494	312	324	1221	583
Phatr3_EG00096	29;29	113590;114155	114146;114206	+;+	609	170	171	138	173	231	241	94	435	71	122	427	254
Phatr3_EG00114	29;29	122107;122229	122138;122979	-;-	783	81	55	75	46	78	54	39	185	48	64	115	85
Phatr3_J50372	29	124660	128164	+	3505	326	303	317	230	355	304	380	1788	391	366	1442	732
Phatr3_EG00118	29;29	127027;127584	127341;127649	-;-	381	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J50373	29	128236	129288	-	1053	301	307	318	132	259	251	340	1994	319	292	1117	526
Phatr3_EG02211	29	129797	135274	-	5478	1952	1739	1769	1496	2507	1392	1456	7025	1223	1644	5644	3290
Phatr3_EG00122	29;29	136171;136470	136357;136750	-;-	468	76	60	75	37	57	44	22	113	19	40	94	126
Phatr3_EG00087	29	136491	141056	+	4566	3590	2992	3047	2149	3335	1792	1755	7933	1186	1241	3915	3538
Phatr3_J50377	29	141138	143405	-	2268	641	595	641	540	870	998	501	2681	516	573	2017	980
Phatr3_EG00097	29	144198	149723	+	5526	931	1008	1018	759	1154	934	730	4073	815	660	2085	1535
Phatr3_EG00121	29;29	146061;150224	149883;150391	-;-	3991	98	102	100	81	113	76	75	484	79	58	183	212
Phatr3_EG00102	29	150794	151882	+	1089	30	42	36	17	40	13	22	76	12	10	28	16
Phatr3_EG00093	29	152398	153468	+	1071	635	678	630	508	767	441	464	2921	433	550	2279	1071
Phatr3_EG00116	29	153557	154645	-	1089	693	582	694	446	736	402	612	3439	435	797	3190	1544
Phatr3_EG00115	29	155712	156914	-	1203	427	436	410	369	605	375	325	1780	280	461	1486	775
Phatr3_EG00103	29	158361	159797	+	1437	50	25	36	46	127	41	13	55	6	121	348	351
Phatr3_EG00086	29;29	161060;161165	161157;161453	+;+	387	18	21	23	15	41	11	12	71	8	26	37	27
Phatr3_EG00098	29;29	161850;162552	162064;163284	+;+	948	229	192	193	192	367	126	109	637	72	246	952	493
Phatr3_EG00101	29	163974	164849	+	876	612	523	524	288	352	380	212	949	254	267	859	611
Phatr3_J41327	29	164961	165689	-	729	630	543	655	517	639	598	464	2805	447	261	843	480
Phatr3_EG00124	29	166444	167106	-	663	5	6	6	2	4	8	10	24	5	52	117	70
Phatr3_EG00110	29;29	171090;171416	171406;172502	-;-	1404	1	0	3	0	0	0	0	0	0	4	6	7
Phatr3_J51280	29	173809	174493	+	685	676	705	774	848	761	1161	679	3173	492	748	3106	1769
Phatr3_J16911	29	174647	176419	-	1773	410	372	461	481	704	799	340	1492	313	291	1224	691
Phatr3_J24006	29	176790	178994	+	2205	517	459	574	394	633	572	343	1625	368	443	1350	746
Phatr3_J31133	29;29;29	179223;179527;179791	179315;179562;180155	+;+;+	494	481	319	318	549	689	346	305	1830	257	313	1118	553
Phatr3_EG00112	29	180211	183831	-	3621	1150	1232	1268	960	1457	1071	850	4322	751	864	3026	1762
Phatr3_J16891	29	184325	187546	-	3222	1158	1178	1356	1126	1567	1210	988	4702	917	1028	3692	2049
Phatr3_J50384	29;29	188059;188826	188694;189160	+;+	971	340	366	370	144	210	318	212	1209	251	269	816	429
Phatr3_J31140	29;29	189228;189593	189488;189715	-;-	384	321	267	326	290	370	279	294	1611	266	389	1178	540
Phatr3_J24019	29;29	190718;192527	192419;195360	+;+	4536	2977	2528	2599	2830	4595	2882	1829	10515	1418	2008	7088	4438
Phatr3_J16854	29;29	195870;196071	195984;196309	+;+	354	225	256	282	232	262	345	178	901	214	640	2224	937
Phatr3_J50387	29;29	196445;197439	197355;197709	-;-	1182	468	520	576	372	552	646	290	1620	373	299	1095	561
Phatr3_J50388	29	198385	199449	+	1065	429	460	479	296	408	441	285	1662	304	243	929	428
Phatr3_EG00095	29	200232	201173	+	942	150	115	165	124	194	103	122	579	88	110	407	257
Phatr3_EG00094	29	201181	203238	+	2058	492	517	570	399	606	401	352	1936	339	384	1538	744
Phatr3_J31147	29	203275	205071	-	1797	443	402	441	350	521	323	323	1565	255	323	1159	714
Phatr3_J50390	29;29	206063;206289	206161;206798	+;+	609	4402	3657	4881	5614	8198	5765	2311	8395	1342	9326	27727	18732
Phatr3_EG00126	29;29	206354;206515	206466;206668	-;-	267	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_EG00119	29;29	207127;208369	208224;208380	-;-	1110	3131	3152	3702	4166	6090	4433	1525	7060	1428	7160	23541	14469
Phatr3_J16850	29;29	208508;209733	209613;210381	-;-	1755	897	1004	1043	589	893	830	864	4228	825	596	2304	1228
Phatr3_J50392	29;29	211637;212108	212039;212565	-;-	861	127	143	138	69	115	109	133	648	147	163	583	212
Phatr3_EG00088	29;29	214716;215126	215087;216175	+;+	1422	296	343	298	445	659	547	338	1589	348	331	1278	622
Phatr3_J31156	29	216577	231397	+	14821	11437	12314	12221	13214	19949	12712	9333	43985	7455	8432	27568	20342
Phatr3_J31160	29	230041	230685	-	645	0	0	0	0	0	0	0	0	0	0	0	0
Phatr3_J50397	29	231791	234555	+	2765	1593	1467	1689	910	1306	1128	1032	5111	1043	640	2219	1156
Phatr3_J50398	29	234912	235703	-	792	341	344	318	165	219	131	468	2452	383	212	795	437
Phatr3_J41348	29	236678	237586	+	909	33	28	47	6	32	42	55	272	64	94	438	163
Phatr3_J41349	29	237794	238525	-	732	233	259	280	160	222	181	216	1249	209	202	716	339
Phatr3_EG00123	29;29;29	238971;239949;240925	239878;240850;241637	-;-;-	2523	1449	1496	1522	2174	3499	1841	2038	9746	1713	1773	6470	3541
Phatr3_J55187	29;29;29	242722;244587;245140	244496;244912;245528	-;-;-	2490	613	738	664	768	1079	590	609	3141	560	792	2716	1531
Phatr3_EG00113	29;29	246530;246841	246649;246942	-;-	222	27	21	12	11	45	3	7	38	5	6	42	5
Phatr3_J41350	29	248013	249665	+	1653	69	69	80	88	200	62	48	255	41	115	300	173
Phatr3_J41351	29	249747	251786	-	2040	973	814	987	749	1186	905	854	4320	629	553	2041	1076
Phatr3_J8141	29	252597	253295	+	699	202	227	202	207	304	194	203	983	135	202	654	454
Phatr3_J50401	29	253483	256290	-	2808	578	618	491	1109	1536	592	395	2095	390	477	1678	929
